translation_x	translation_y	translation_z	rotMatrix_11	rotMatrix_21	rotMatrix_31	rotMatrix_12	rotMatrix_22	rotMatrix_32	rotMatrix_13	rotMatrix_23	rotMatrix_33
-43.7460561968	-55.8173524747	631.4992967021	0.8774518531	-0.4618879047	-0.1293627965	0.3887403156	0.8427705894	-0.3723147876	0.280990814	0.2763996431	0.9190451754
-38.7958714282	-61.6560973638	631.4686578529	0.9058300761	-0.4105955607	-0.1043295399	0.3419640831	0.8540315647	-0.3920342782	0.2500682538	0.3194393401	0.9140164393
-31.7401497581	-65.7189396406	631.5664114395	0.9338238419	-0.3507458514	-0.0703665856	0.2948341399	0.865992854	-0.4038927054	0.2026006521	0.3564180756	0.9120966372
-22.3092681634	-69.2096286865	631.6819257993	0.9558011564	-0.292859760	-0.0260195387	0.2564856179	0.8737956433	-0.4131538929	0.1437319312	0.3882198796	0.9102890299
-14.6352224097	-72.1840386731	631.8912183596	0.9732803716	-0.2293952367	0.00990842180	0.2119320691	0.8809130263	-0.423174594	0.0883457846	0.4139679004	0.9059914881
-6.121013141	-73.9511355984	632.2415110686	0.9850243049	-0.1654380315	0.0485504057	0.1701198737	0.8867928008	-0.4297181701	0.0280375828	0.4315424521	0.9016567027
2.0324803566	-75.5329629641	632.4750984653	0.9910971436	-0.1059609699	0.0805908908	0.1306850907	0.8897901973	-0.4372580892	-0.0253766821	0.4438978019	0.8957159181
9.4983092804	-76.5053070885	632.4133007591	0.9930842285	-0.0526157333	0.1049671035	0.0942062896	0.890646450	-0.4448305444	-0.0700835031	0.4516422455	0.8894437992
14.9478538727	-77.3212850923	631.8711268691	0.993245992	-0.0006707414	0.1160305117	0.0534227281	0.8903342764	-0.4521624928	-0.1030026571	0.4553071273	0.8843568213
21.6349856615	-76.3489925355	631.6490244769	0.9906846175	0.0445057785	0.1286995378	0.0184637528	0.8924593621	-0.4507497834	-0.1349200723	0.448927181	0.8833240204
27.3661486008	-75.543999095	631.1665004312	0.9873603868	0.0827886484	0.1351419557	-0.0134878370	0.8935161215	-0.4488283827	-0.1579094067	0.4413330086	0.8833389598
33.0627908569	-75.3198966784	630.6822871355	0.9835108209	0.1145689953	0.1399319071	-0.0402921961	0.8931070083	-0.4480361861	-0.1763052191	0.4350102051	0.8829966650
37.1018543547	-73.7690683313	630.0722168111	0.9790177387	0.1485954073	0.1394560844	-0.0724343654	0.8933804555	-0.4434240227	-0.1904781212	0.4240177383	0.8853989305
42.2824960562	-73.1373104633	629.7380061895	0.9736258998	0.1790097563	0.1414472747	-0.0994852999	0.8910442112	-0.4428802208	-0.2053156767	0.4171278051	0.8853525285
47.1552386908	-72.1049386106	629.367563372	0.967465563	0.2092741548	0.1421840429	-0.1274891801	0.8886555669	-0.4404973967	-0.2185373894	0.4080387856	0.8864239205
52.5069722675	-71.163860097	629.059099284	0.9600800864	0.2393261467	0.1448118719	-0.1544735624	0.8852016549	-0.4388121015	-0.2332069252	0.3989249187	0.8868340981
57.2304630108	-69.9257271354	628.8227540014	0.9524333035	0.2675973098	0.145805991	-0.1808097537	0.8813624404	-0.4364719788	-0.245306643	0.3893478551	0.8878230149
62.1617332288	-68.7775098208	629.0362516005	0.9443873021	0.2934452806	0.1483992281	-0.2045556956	0.877587587	-0.4335860921	-0.2574670664	0.3791173051	0.8888084793
66.0197749069	-66.6748176859	628.9452816048	0.934915637	0.3230122554	0.1469483134	-0.2342391085	0.8727869322	-0.4282228655	-0.266575832	0.3659315651	0.8916441710
69.974190662	-65.5057903854	628.6313632656	0.9250007377	0.3524592457	0.1419425139	-0.2638702665	0.8646585467	-0.4274790964	-0.2734008179	0.3579638852	0.8928133562
73.5587113662	-64.02912878	628.4482905226	0.9138204481	0.382598594	0.136198477	-0.2949801435	0.8558158599	-0.4249304035	-0.279138590	0.3481343149	0.8949210045
75.7382709471	-62.0246177308	628.1047490195	0.9007397997	0.4148316794	0.128785672	-0.3292539554	0.8454557219	-0.4204723646	-0.283307790	0.3363324591	0.8981206991
78.0664574686	-60.7961812253	627.741128079	0.8906849881	0.4379467916	0.1220024191	-0.3536880901	0.8361239822	-0.4192873358	-0.2856347324	0.3303019695	0.8996196932
80.4864815068	-60.1472010166	627.6141406533	0.8846283894	0.4516250474	0.116035503	-0.3684798719	0.8295686491	-0.4195684925	-0.2857470822	0.3284059328	0.9002746178
82.060294238	-59.5867620795	627.4266590939	0.8787430234	0.4647612198	0.1086681851	-0.3829582421	0.8224295379	-0.4206577881	-0.2848773873	0.3280346354	0.9006883898
83.1831293119	-59.0972151462	627.2272688933	0.8742168511	0.4742628107	0.1040257139	-0.393177993	0.8171895195	-0.4214414273	-0.2848827587	0.3275304156	0.9008705992
84.5433099354	-59.0065272653	626.9922815431	0.8700536762	0.4824314112	0.1013194092	-0.4013896712	0.8126324784	-0.422509815	-0.2861674592	0.3269377976	0.9006768321
85.3482622896	-58.4437970352	626.5116827158	0.8656295691	0.4906643127	0.0996700456	-0.4098852678	0.8087872359	-0.4217311372	-0.2875401837	0.3242094725	0.9012262245
86.3789060212	-57.9539800358	625.9480658274	0.8623240234	0.4962125281	0.100842954	-0.414832626	0.8065118869	-0.4212504192	-0.2903606502	0.3214213311	0.9013196883
87.3321233044	-57.5359497458	625.4271014814	0.8580625812	0.5034041545	0.1015366806	-0.4217150029	0.8035530076	-0.4200691154	-0.2930546663	0.3176265015	0.9017917601
88.3387312724	-57.1783808546	624.8200377445	0.8536271665	0.5106094436	0.1029497422	-0.4284923601	0.8007401524	-0.4185803286	-0.296167054	0.3131983499	0.9023257926
89.4051377687	-56.118666859	624.0741353054	0.8491723784	0.5176691361	0.1045199465	-0.435426502	0.7982803702	-0.4161152167	-0.2988461322	0.3078426737	0.9032844863
90.1756429397	-55.8349239867	623.4585464922	0.8447976309	0.5246547308	0.1051358792	-0.4424535215	0.7954311071	-0.4141544747	-0.3009164416	0.3033590496	0.9041136269
90.7697086087	-55.5685336835	622.6604308552	0.8409468206	0.530665643	0.1058420988	-0.4485897198	0.7930700397	-0.4120767632	-0.3026151989	0.2990549944	0.9049808842
91.2305363779	-54.7204686175	621.950193473	0.8376030837	0.535514385	0.1079281657	-0.4538264185	0.792099166	-0.4081928391	-0.3040828277	0.2929223681	0.9064953446
89.2177842478	-55.1478206744	618.8137770919	0.841145576	0.5300312657	0.1074160153	-0.4515697438	0.7976534309	-0.3997910813	-0.2975825902	0.2877770759	0.9102886817
75.364373233	-67.6930074954	621.5545140619	0.9297653144	0.3599536767	0.0772603028	-0.2951931015	0.8543106484	-0.4278018097	-0.2199932189	0.3749487705	0.9005642161
71.3868754511	-70.2072843187	621.9249994561	0.9477519975	0.3105231835	0.0730683812	-0.2508454243	0.8669502829	-0.4306662622	-0.1970784967	0.3898364008	0.8995470749
66.4569574024	-70.9451846458	622.077241788	0.9618806937	0.2646099629	0.06905186	-0.211244663	0.8792900682	-0.426877818	-0.1736726841	0.3960185148	0.9016696333
62.1807955	-72.5818851062	622.026270898	0.9725826374	0.2231034785	0.0656167466	-0.1746373145	0.887017713	-0.4274355613	-0.1535655561	0.404257723	0.9016601172
57.8192091525	-73.3180864613	622.149016238	0.9800198793	0.1887628509	0.0626984581	-0.1447500756	0.8930339875	-0.4260726036	-0.1364185576	0.4084836903	0.9025145658
54.2308127696	-74.1750447889	622.2691775341	0.9851441406	0.1604201332	0.0612839926	-0.1195925261	0.896994506	-0.4255565526	-0.1232392159	0.411905656	0.9028538929
50.8841566683	-74.612524631	622.4184949398	0.9888268503	0.1360083711	0.0609998694	-0.0976301525	0.9001721482	-0.4244506595	-0.1126392301	0.4137531438	0.9033928151
47.1984983602	-74.8596798158	622.5792201639	0.9920669243	0.1121768882	0.0567277235	-0.0779636196	0.9030745067	-0.4223482594	-0.0986070761	0.4145752811	0.9046560020
44.1690427961	-75.2779622656	622.8886045746	0.9944729628	0.0904592802	0.0533044657	-0.0597111124	0.9048404192	-0.4215428901	-0.0863644965	0.416030068	0.9052407803
41.2382264067	-75.4492527042	622.7848507147	0.9963640101	0.0692550856	0.0496815012	-0.0419821883	0.9060544854	-0.4210735753	-0.0741756371	0.4174559242	0.9056677894
37.7896461883	-75.6925265232	622.9426288983	0.9979038182	0.0486891388	0.0426302056	-0.0262487277	0.9066495389	-0.4210671927	-0.0591520458	0.4190657002	0.9060270443
34.1897985214	-76.0008471771	623.1147948752	0.999002417	0.0246289364	0.0372487560	-0.00663065540	0.9067148908	-0.4216920538	-0.0441598395	0.4210242175	0.9059737021
31.0019023614	-76.3595304735	623.1652191233	0.9994351573	-0.00350549010	0.0334139884	0.0173221444	0.9059294175	-0.4230742183	-0.0287876273	0.4234142306	0.9054783936
26.8769655757	-76.4482649521	623.2446544604	0.9991350672	-0.0301598859	0.0285818115	0.0394372833	0.9049421315	-0.4237030738	-0.0130860325	0.4244644635	0.9053486898
23.2067975049	-76.5151680437	623.419045973	0.9979775746	-0.0587497575	0.0242055489	0.0634644795	0.9029545842	-0.4250237077	0.00311353970	0.4257008785	0.9048568156
20.8009186075	-76.5185438221	623.8349471128	0.9960003964	-0.0862251693	0.0233528012	0.0879325677	0.9002283151	-0.4264465663	0.0157475904	0.4267951505	0.9042095902
17.5527178118	-76.9216239356	624.0484818862	0.9932532562	-0.1140980873	0.0207429620	0.1119409378	0.8965689137	-0.4285248045	0.0302963559	0.4279551907	0.9032923454
13.898492476	-76.602068058	624.1711579696	0.9900627067	-0.1399142225	0.0140839459	0.1324167565	0.8939009738	-0.4282600663	0.0473300361	0.4258699767	0.9035448360
10.5974946673	-76.2995635271	624.3363509716	0.9863239137	-0.1644522444	0.0108873297	0.153133837	0.8900105929	-0.4294543881	0.0609349050	0.4252486156	0.9030218764
7.7975910376	-76.1821532701	624.4803874413	0.9823456967	-0.1868222603	0.00973817970	0.1727209368	0.8857397844	-0.4308508936	0.0718670481	0.424926662	0.9023707376
5.1036078526	-75.8412896498	624.662727499	0.9783558099	-0.2066987921	0.00963984270	0.1906677837	0.8824210779	-0.4300914687	0.0803929939	0.4226208567	0.9027325121
2.793496363	-75.5377307579	624.9031512966	0.9740711861	-0.2260507606	0.00927035270	0.2079618033	0.8784849876	-0.4301348145	0.0890884404	0.4209099796	0.9027167936
0.3984874076	-74.9346191314	625.0653083915	0.969896876	-0.2432877218	0.0106002145	0.2241328024	0.8748195577	-0.4294826039	0.0952145683	0.4189295911	0.9030135289
-1.7008646049	-74.5444041212	625.3531166086	0.9654869802	-0.2601664202	0.0120937935	0.239926973	0.8703931345	-0.4299427846	0.1013303079	0.4180055364	0.9027742868
-4.0040304658	-74.5014696955	625.6258329116	0.9615026423	-0.2745146089	0.0124804221	0.252796568	0.8657991968	-0.4318401966	0.1077408768	0.4183696054	0.9018648201
-6.2064576556	-73.9146570895	625.9697009719	0.9572087522	-0.2891244044	0.0125373194	0.2658388979	0.8613457617	-0.4329122676	0.1143665369	0.4177204935	0.9013481825
-8.3544003487	-73.3108520129	626.3755603591	0.9528386865	-0.3032368375	0.0121571889	0.278486658	0.8577422638	-0.4321152566	0.1206055262	0.415121487	0.9017374730
-10.3662463285	-72.6905821865	626.7724504886	0.9497178397	-0.3129003661	0.0114334554	0.286925574	0.855098121	-0.4318346422	0.1253444768	0.4134011227	0.9018811917
-12.1510744848	-72.382944255	627.0935203734	0.9468024735	-0.3216111319	0.0114169626	0.2946588642	0.8521029425	-0.4325465142	0.1293833656	0.4129007681	0.9015385834
-13.6328429353	-72.3565339107	627.322908259	0.9444520813	-0.3284041372	0.0126996539	0.301179982	0.8493997867	-0.4333711747	0.1315338146	0.413123411	0.9011260681
-14.5910105914	-72.0202143687	627.5493252725	0.9430291044	-0.3324482667	0.0131167822	0.3052074575	0.8487192064	-0.4318840565	0.1324466442	0.4112828946	0.9018325444
-15.9290096385	-71.7151997493	627.5694050669	0.9425622183	-0.3337708264	0.0130944595	0.3065564917	0.848812181	-0.4307444573	0.1326551928	0.4100177889	0.9023779017
-16.6339727909	-71.5698009706	627.6098903218	0.9420508528	-0.3351889219	0.0137673274	0.3083874883	0.8491098627	-0.4288470813	0.1320548011	0.4082409787	0.9032728722
-17.185323741	-71.5628382942	627.5457446909	0.9424203901	-0.3341583697	0.0132493140	0.3074862878	0.8502644805	-0.4272022648	0.1314877856	0.4066787314	0.9040556317
-17.588530352	-71.3671615137	627.4688128049	0.9431478569	-0.3321122961	0.0132511348	0.3059697829	0.8519506021	-0.4249270642	0.1298341736	0.4048229107	0.9051318664
-17.6372246879	-71.2686653078	627.3905554486	0.9443813778	-0.3286179827	0.0124257349	0.3028630278	0.8544012909	-0.4222232743	0.1281335917	0.402502948	0.9064069471
-17.6908956232	-71.0670666052	627.2761266922	0.9456880875	-0.3248522794	0.0119575980	0.2994668525	0.8563000245	-0.4207965072	0.1264574043	0.4015231955	0.9070752502
-17.624782547	-70.93804687	627.209241186	0.9475991865	-0.3192644566	0.0112748838	0.294392921	0.8589838783	-0.4189029629	0.1240558724	0.4002709998	0.9079617162
-17.3148986871	-71.1919345395	627.1227400148	0.949261914	-0.3143083679	0.0104661060	0.2897435346	0.8611665697	-0.4176608492	0.1222612359	0.3995022221	0.9085414283
-16.9446084642	-70.962882992	626.9856198532	0.9514054537	-0.3078185948	0.00884166310	0.2834878685	0.8642658705	-0.4155470743	0.1202715745	0.3978600932	0.9095300998
-16.4004747919	-70.8074694834	626.9318081546	0.9534351656	-0.301529112	0.00640596970	0.2771714957	0.8676474276	-0.412751705	0.1188985125	0.3953071675	0.9108209789
-16.0117232949	-70.9727187018	626.6761382155	0.9557321275	-0.2942126006	0.00402009220	0.2696203113	0.8702097461	-0.4123591684	0.1178229233	0.395188317	0.9110132451
-15.1956559506	-71.1854712629	626.5069234052	0.958284086	-0.285804827	0.00229835930	0.2613989471	0.8731458515	-0.4114446702	0.1155860761	0.3948819937	0.9114307826
-14.253609699	-71.9364514396	626.3086794886	0.9611335751	-0.2760776529	0.00104551470	0.2517818953	0.8749866749	-0.413526250	0.113250555	0.3977176547	0.9104903193
-13.47779624	-71.9206152436	626.1672315563	0.963889111	-0.2663017019	-0.00191533330	0.2418357486	0.8782980305	-0.4124417956	0.1115161821	0.3970846696	0.9109832327
-12.3236903253	-72.16555709	626.0467684693	0.9661441793	-0.257981151	-0.00337960730	0.2336365794	0.8803802121	-0.4127282216	0.1094514505	0.3979656171	0.9108479705
-11.9089057331	-72.1356700699	625.9293889002	0.9691437136	-0.2464215674	-0.00615215040	0.2220244607	0.8834906973	-0.4124916485	0.1070822095	0.398397795	0.9109410476
-11.2863218639	-72.2220593473	625.8763058845	0.9720120468	-0.2348034505	-0.00787396080	0.2107190026	0.8861485107	-0.4127208296	0.1038857654	0.3995100442	0.9108246649
-10.0118491326	-72.2869293747	625.7965612838	0.9743747604	-0.2248526124	-0.00566432090	0.2025126539	0.8879715766	-0.4129101806	0.0978737084	0.4011829868	0.9107523839
-8.4974993811	-73.0717839569	625.8149963493	0.9771343922	-0.2126128925	-0.00194561080	0.1922359813	0.8873219169	-0.4191718161	0.0908477298	0.409213743	0.9079044544
-7.3395581565	-73.7789776864	625.9453048878	0.9799315611	-0.1993138307	0.00223617830	0.1811930087	0.8860555255	-0.4267018199	0.0830662126	0.4185445143	0.9043878665
-5.8943068349	-75.1622493275	626.0846503619	0.9824436783	-0.1863902455	0.00766990280	0.1707462743	0.8819077256	-0.4394135601	0.0751382621	0.4330090295	0.8982500441
-3.9221408838	-77.0874123312	626.3481683197	0.9845133193	-0.1746544015	0.0151561731	0.1623637585	0.8757843051	-0.4545765145	0.0661202561	0.4499977164	0.8905787907
-2.9164743184	-78.4653833029	626.7595648327	0.9868957978	-0.1602218293	0.0190506817	0.1502361753	0.8694282294	-0.4706627528	0.05884726	0.4673578152	0.8821060359
-2.1552948021	-79.7919959097	627.1012251018	0.9888440092	-0.1473167712	0.0219680001	0.1391534147	0.8611377587	-0.4889559676	0.0531139461	0.4865584368	0.8720304592
0.210165330	-82.2242642034	627.9096910569	0.9900925146	-0.1374090187	0.0289523075	0.1327583847	0.8487203868	-0.5119073657	0.0457682635	0.5106787005	0.8585540510
1.0422332357	-84.0435585077	628.6911706406	0.9915173875	-0.1261873033	0.0311628057	0.123136238	0.8351657877	-0.5360371657	0.0416149511	0.5353266438	0.8436197903
1.7936103162	-86.0952666584	629.6260419075	0.9929918403	-0.1138349181	0.0317024593	0.1118985712	0.8196297018	-0.5618588813	0.0379749010	0.5614698698	0.8266232917
3.2901891552	-87.780584942	630.7385394734	0.9940060101	-0.1036271485	0.0348451503	0.1043624255	0.8044008714	-0.5848486207	0.0325767077	0.584979091	0.8103941725
4.6124157164	-89.3970928712	632.0101152748	0.9948655388	-0.0939175435	0.0377657696	0.0975616251	0.7901316095	-0.6051233967	0.0269917720	0.6056996917	0.7952377952
6.5251250781	-91.0257802865	633.3429742298	0.9953937437	-0.0859829023	0.0424375207	0.0936463244	0.7766528477	-0.6229293479	0.0206020823	0.6240336242	0.7811275660
7.6592572109	-91.5838948605	634.6548212863	0.9958500379	-0.0793697096	0.0445762005	0.0896031051	0.7682666581	-0.6338282159	0.0160603611	0.6351908302	0.7721905009
8.2903493742	-91.8706796119	635.9578915679	0.9963379423	-0.0735883001	0.0434922168	0.0842808906	0.7607851277	-0.6435074925	0.0142664292	0.6448182382	0.7642007713
9.0782385191	-92.57230727	637.3548284277	0.9965086296	-0.0710198023	0.04384108	0.0823453668	0.7510028581	-0.655143511	0.0136034031	0.6564681399	0.7542284996
9.9172580495	-93.23726609	638.7843223663	0.9966699639	-0.0690788879	0.0432772242	0.0803037329	0.7408530708	-0.6668486773	0.0140031161	0.6681050957	0.7439328527
10.5423984737	-94.044617875	640.4097968681	0.9968818713	-0.0665234457	0.0424157606	0.0775642254	0.7280304607	-0.6811422507	0.0144320261	0.6823096471	0.7309199551
11.3495894297	-94.8596339808	642.2855889805	0.9969959112	-0.0645882787	0.0427857120	0.0761213414	0.7138884087	-0.6961103548	0.0144163386	0.6972747177	0.7166607286
12.2500840919	-95.4067779188	644.2592929946	0.9972697392	-0.0612507309	0.0412969458	0.0724222558	0.7004148263	-0.7100527605	0.0145663068	0.7111035182	0.7029388968
12.0369534859	-95.2273562963	645.9499088865	0.9978182762	-0.0571804550	0.0330126462	0.0634254638	0.6911793482	-0.7198950909	0.0183461378	0.7204171219	0.6932981903
13.04401788	-95.4691498995	647.9908784109	0.9980971851	-0.0528140559	0.0317929210	0.0592641727	0.6801519279	-0.7306714337	0.0169656557	0.7311658734	0.6819874693
13.5403973917	-95.6641133495	649.6376976406	0.9982945664	-0.0506578999	0.0289976412	0.0555357427	0.6713778882	-0.7390311245	0.0179694754	0.7393820829	0.6730461089
14.6464525965	-95.9545805551	651.4270478379	0.9985056197	-0.0468992287	0.0280557696	0.0521102236	0.662358048	-0.747372918	0.0164682840	0.7477181794	0.6638121820
15.7313736414	-96.0789062459	652.8577934233	0.9986986211	-0.0439092944	0.0259734703	0.0484205809	0.6555155169	-0.7536281718	0.0160652408	0.7539041203	0.6567887664
16.6510623486	-96.3459888186	654.2535014674	0.9989066129	-0.0410025420	0.0223821739	0.0436807740	0.6500307777	-0.7586506761	0.0165575231	0.7588006922	0.6511106048
17.5542581042	-96.4913415048	655.2484309594	0.9991000584	-0.0375558352	0.0195691947	0.0392276656	0.6466426514	-0.7617825309	0.0159551126	0.7618676117	0.6475331632
18.1553764191	-96.3148944807	655.9501862547	0.9992514157	-0.0363623266	0.0131522493	0.0334955175	0.644031375	-0.7642650048	0.0193200611	0.7641344971	0.6447670534
19.4053364208	-96.538067304	656.5479106952	0.9994223664	-0.0321977265	0.0109414174	0.0290337860	0.6403828872	-0.767506965	0.0177054124	0.7673811325	0.6409480257
20.6908775398	-96.394955884	657.1242811717	0.9995575889	-0.0277459677	0.0105690786	0.0258560948	0.6384922608	-0.7691933471	0.01459361	0.7691273618	0.6389267376
21.0651320587	-96.5062291987	657.4794785253	0.9996533644	-0.0255581874	0.006383196	0.0212225607	0.6377795797	-0.7699266323	0.0156068818	0.7697948945	0.6381010305
21.8134471974	-96.309893173	657.6476127036	0.9997168548	-0.0235528804	0.00313445250	0.0174452444	0.6379930534	-0.7698437473	0.0161325079	0.769682351	0.6382231022
22.6720450724	-96.7232729355	658.0538313027	0.9997917784	-0.0202034722	0.00198102780	0.0143722112	0.6355558669	-0.771920275	0.0143363448	0.7717900057	0.6357132843
23.0249469269	-96.8572053482	658.1873779526	0.9998350474	-0.0181623862	0.000148955	0.0116318814	0.6339689853	-0.7732708025	0.0139501295	0.7731454876	0.6340756971
